2026-06-15 20:31:53,814 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga
2026-06-15 23:05:12,874 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 23:05:12,875 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 23:05:12,878 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 23:05:27,781 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-15 23:05:27,782 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-15 23:05:27,785 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-15 23:05:31,350 | INFO    | src.tiktok_listener | Presente executavel: gamepad de @joao_zoeira
2026-06-15 23:05:31,350 | INFO    | src.command_queue | Enfileirado: gamepad por @joao_zoeira (fila=1)
2026-06-15 23:05:31,354 | INFO    | src.command_queue | Executado: gamepad por @joao_zoeira
2026-06-15 23:05:34,970 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-15 23:05:34,971 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 23:05:38,861 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@joao_zoeira)
2026-06-15 23:05:46,073 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-15 23:05:46,074 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-15 23:05:46,077 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-15 23:05:49,037 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 23:05:49,037 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 23:05:49,054 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 23:05:51,805 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 23:05:51,806 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:05:56,172 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-15 23:05:58,040 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-15 23:06:00,373 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-15 23:06:00,373 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-15 23:06:00,397 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-15 23:06:08,828 | INFO    | src.panel_server | Overlay desconectado (2 ativos)
2026-06-15 23:06:11,074 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-15 23:06:11,075 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 23:06:11,075 | INFO    | src.tiktok_listener | Simulacao rodando (tick 360)
2026-06-15 23:06:12,655 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 23:06:12,655 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 23:06:12,668 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 23:06:17,767 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-15 23:06:17,767 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:06:21,952 | INFO    | src.tiktok_listener | Presente executavel: tiny diny de @lua_fps
2026-06-15 23:06:21,952 | INFO    | src.command_queue | Enfileirado: tiny diny por @lua_fps (fila=1)
2026-06-15 23:06:21,954 | INFO    | src.command_queue | Executado: tiny diny por @lua_fps
2026-06-15 23:06:25,458 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-15 23:06:25,459 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-15 23:06:25,462 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-15 23:06:28,560 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 23:06:28,561 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:06:30,242 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-15 23:06:35,943 | INFO    | src.tiktok_listener | Presente executavel: rose de @pedrocaos
2026-06-15 23:06:35,944 | INFO    | src.command_queue | Enfileirado: rose por @pedrocaos (fila=1)
2026-06-15 23:06:35,948 | INFO    | src.command_queue | Executado: rose por @pedrocaos
2026-06-15 23:06:43,631 | INFO    | src.command_queue | Enfileirado: !formiga por @joao_zoeira (fila=1)
2026-06-15 23:06:43,632 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-15 23:06:48,405 | INFO    | src.tiktok_listener | Meta de likes batida por @pedrocaos -> zumbi
2026-06-15 23:06:48,405 | INFO    | src.command_queue | Enfileirado: __likes__ por @pedrocaos (fila=1)
2026-06-15 23:06:48,412 | INFO    | src.command_queue | Executado: __likes__ por @pedrocaos
2026-06-15 23:06:51,739 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @joao_zoeira
2026-06-15 23:06:51,740 | INFO    | src.command_queue | Enfileirado: tiktok por @joao_zoeira (fila=1)
2026-06-15 23:06:51,743 | INFO    | src.command_queue | Executado: tiktok por @joao_zoeira
2026-06-15 23:06:56,821 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-15 23:06:56,822 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 23:06:58,537 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@joao_zoeira)
2026-06-15 23:07:02,298 | INFO    | src.tiktok_listener | Simulacao rodando (tick 380)
2026-06-15 23:07:07,087 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @ana.gamer
2026-06-15 23:07:07,088 | INFO    | src.command_queue | Enfileirado: tiktok por @ana.gamer (fila=1)
2026-06-15 23:07:07,091 | INFO    | src.command_queue | Executado: tiktok por @ana.gamer
2026-06-15 23:07:12,924 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-15 23:07:12,925 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-15 23:07:12,927 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-15 23:07:20,512 | INFO    | src.command_queue | Enfileirado: !cura por @lua_fps (fila=1)
2026-06-15 23:07:20,513 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 23:07:23,333 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@lua_fps)
2026-06-15 23:07:29,527 | INFO    | src.tiktok_listener | Presente executavel: mishka bear de @ana.gamer
2026-06-15 23:07:29,527 | INFO    | src.command_queue | Enfileirado: mishka bear por @ana.gamer (fila=1)
2026-06-15 23:07:29,547 | INFO    | src.command_queue | Executado: mishka bear por @ana.gamer
2026-06-15 23:07:34,808 | INFO    | src.tiktok_listener | Presente executavel: rose de @lua_fps
2026-06-15 23:07:34,809 | INFO    | src.command_queue | Enfileirado: rose por @lua_fps (fila=1)
2026-06-15 23:07:34,812 | INFO    | src.command_queue | Executado: rose por @lua_fps
2026-06-15 23:07:36,482 | INFO    | src.command_queue | Enfileirado: !formiga por @pedrocaos (fila=1)
2026-06-15 23:07:36,483 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-15 23:07:39,982 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@lua_fps)
2026-06-15 23:07:42,802 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-15 23:07:42,802 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:07:45,963 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-15 23:07:45,964 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 23:07:49,382 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-15 23:07:53,318 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@joao_zoeira)
2026-06-15 23:07:59,390 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-15 23:07:59,390 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-15 23:07:59,392 | INFO    | src.tiktok_listener | Simulacao rodando (tick 400)
2026-06-15 23:07:59,394 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-15 23:08:02,334 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 23:08:02,335 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:08:06,775 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-15 23:08:06,775 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-15 23:08:06,777 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-15 23:08:10,848 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-15 23:08:10,849 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 23:08:14,084 | INFO    | src.tiktok_listener | Presente executavel: rose de @lua_fps
2026-06-15 23:08:14,085 | INFO    | src.command_queue | Enfileirado: rose por @lua_fps (fila=1)
2026-06-15 23:08:14,104 | INFO    | src.command_queue | Executado: rose por @lua_fps
2026-06-15 23:08:16,686 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-15 23:08:16,687 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:08:25,652 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-15 23:08:25,653 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 23:08:28,680 | INFO    | src.tiktok_listener | Presente executavel: gg de @ana.gamer
2026-06-15 23:08:28,681 | INFO    | src.command_queue | Enfileirado: gg por @ana.gamer (fila=1)
2026-06-15 23:08:28,684 | INFO    | src.command_queue | Executado: gg por @ana.gamer
2026-06-15 23:08:37,675 | INFO    | src.command_queue | Enfileirado: !cura por @lua_fps (fila=1)
2026-06-15 23:08:37,675 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 23:08:39,576 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-15 23:08:39,576 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-15 23:08:39,600 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-15 23:08:46,648 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-15 23:08:46,649 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:08:48,975 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-15 23:08:55,004 | INFO    | src.tiktok_listener | Simulacao rodando (tick 420)
2026-06-15 23:08:57,112 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@ana.gamer)
2026-06-15 23:09:00,167 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 23:09:00,168 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 23:09:00,181 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 23:09:06,125 | INFO    | src.cooldown | Descartado por cooldown de usuario: !cura (user=@lua_fps)
2026-06-15 23:09:08,824 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-15 23:09:08,825 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-15 23:09:08,827 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-15 23:09:11,571 | INFO    | src.tiktok_listener | Presente executavel: rose de @ana.gamer
2026-06-15 23:09:11,571 | INFO    | src.command_queue | Enfileirado: rose por @ana.gamer (fila=1)
2026-06-15 23:09:11,577 | INFO    | src.command_queue | Executado: rose por @ana.gamer
2026-06-15 23:09:17,355 | INFO    | src.command_queue | Enfileirado: !formiga por @lua_fps (fila=1)
2026-06-15 23:09:17,356 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-15 23:09:21,105 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-15 23:09:21,106 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 23:09:23,853 | INFO    | src.tiktok_listener | Presente executavel: rose de @joao_zoeira
2026-06-15 23:09:23,853 | INFO    | src.command_queue | Enfileirado: rose por @joao_zoeira (fila=1)
2026-06-15 23:09:23,859 | INFO    | src.command_queue | Executado: rose por @joao_zoeira
2026-06-15 23:09:26,507 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 23:09:26,507 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 23:09:26,511 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 23:09:29,624 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-15 23:09:29,624 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 23:09:32,676 | INFO    | src.tiktok_listener | Presente executavel: rose de @ana.gamer
2026-06-15 23:09:32,676 | INFO    | src.command_queue | Enfileirado: rose por @ana.gamer (fila=1)
2026-06-15 23:09:32,679 | INFO    | src.command_queue | Executado: rose por @ana.gamer
2026-06-15 23:09:38,645 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-15 23:09:38,646 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:09:41,856 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @ana.gamer
2026-06-15 23:09:41,856 | INFO    | src.command_queue | Enfileirado: tiktok por @ana.gamer (fila=1)
2026-06-15 23:09:41,858 | INFO    | src.command_queue | Executado: tiktok por @ana.gamer
2026-06-15 23:09:44,946 | INFO    | src.tiktok_listener | Presente executavel: tiny diny de @joao_zoeira
2026-06-15 23:09:44,947 | INFO    | src.command_queue | Enfileirado: tiny diny por @joao_zoeira (fila=1)
2026-06-15 23:09:44,957 | INFO    | src.command_queue | Executado: tiny diny por @joao_zoeira
2026-06-15 23:09:54,113 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-15 23:09:54,114 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-15 23:09:54,115 | INFO    | src.tiktok_listener | Simulacao rodando (tick 440)
2026-06-15 23:09:54,116 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-15 23:09:55,921 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-15 23:09:55,922 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:10:01,408 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 23:10:01,408 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 23:10:01,412 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 23:21:48,667 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga, !voa
2026-06-15 23:21:48,667 | INFO    | __main__ | Presentes executaveis: gamepad, gg, mishka bear, rose, tiktok, tiny diny
2026-06-15 23:21:48,668 | INFO    | __main__ | Acao de meta de likes: configurada (Python)
2026-06-15 23:21:48,668 | INFO    | __main__ | Acao de seguir: configurada (Python)
2026-06-15 23:21:48,668 | INFO    | src.key_executor | Backend de teclado: pydirectinput
2026-06-15 23:21:48,668 | INFO    | src.file_bridge | Ponte por arquivo: C:\Program Files (x86)\Steam\steamapps\common\GarrysMod\garrysmod\data\live_caos\fila.txt
2026-06-15 23:21:48,756 | INFO    | websockets.server | server listening on 127.0.0.1:8765
2026-06-15 23:21:48,757 | INFO    | websockets.server | server listening on [::1]:8765
2026-06-15 23:21:48,757 | INFO    | src.panel_server | Painel WebSocket ouvindo em ws://localhost:8765
2026-06-15 23:21:48,757 | INFO    | src.command_queue | Worker da fila iniciado
2026-06-15 23:21:48,757 | INFO    | src.tiktok_listener | MODO SIMULACAO ativo — gerando eventos falsos
2026-06-15 23:21:48,757 | INFO    | src.tiktok_listener | Simulacao vai sortear presentes: gamepad, gg, Rose, mishka bear, tiny diny, tiktok
2026-06-15 23:21:48,965 | INFO    | websockets.server | connection open
2026-06-15 23:21:48,965 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-15 23:21:50,690 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-15 23:21:50,693 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 23:21:50,693 | INFO    | src.tiktok_listener | Simulacao rodando (tick 0)
2026-06-15 23:21:51,890 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-15 23:21:53,441 | INFO    | websockets.server | connection open
2026-06-15 23:21:53,441 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-15 23:21:53,718 | INFO    | websockets.server | connection open
2026-06-15 23:21:53,719 | INFO    | src.panel_server | Overlay conectado (2 ativos)
2026-06-15 23:21:55,598 | INFO    | src.panel_server | Overlay desconectado (1 ativos)
2026-06-15 23:21:55,603 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-15 23:21:55,801 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-15 23:21:55,801 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:21:56,174 | INFO    | websockets.server | connection open
2026-06-15 23:21:56,174 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-15 23:21:56,318 | INFO    | websockets.server | connection open
2026-06-15 23:21:56,319 | INFO    | src.panel_server | Overlay conectado (2 ativos)
